A_0,A_1,A_2,R_0,R_1,R_2,R_3,R_4,R_5,R_6,R_7,Country,Fitness,Prediction,Prediction Error,Accuracy,Numerosity,Avg Action Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Experience,Match Count
#,#,0.0,0.0,#,0.0,#,0.0,#,1.0,1.0,0.0,0.06145242800952845,1000.0,0.0,1.0,1,16.0,4833,4584,0.5454545454545454,0.0004378613801012656,3,5
0.0,0.0,0.0,0.0,#,#,#,#,#,#,#,0.0,0.14202108876053043,1000.0,0.0,1.0,2,18.81928412413952,4859,4584,0.36363636363636365,0.001030029714889196,18,25
#,1.0,1.0,1.0,#,0.0,0.0,#,#,#,#,1.0,0.08825296775131786,600.0,346.66666666666663,1.997282869425226e-09,1,19.2,4811,4592,0.45454545454545453,0.0005254336561215187,5,10
#,0.0,0.0,0.0,#,#,#,#,#,0.0,1.0,0.0,0.1290680411835276,1000.0,0.0,1.0,1,15.64,4604,4604,0.45454545454545453,0.00042800949904898717,6,11
0.0,1.0,1.0,1.0,1.0,#,0.0,0.0,#,#,#,1.0,0.011121842950065913,0.0,0.0,1.0,1,20.78869504,4611,4611,0.6363636363636364,0.000568910418794921,0,3
1.0,0.0,#,#,#,#,#,1.0,#,#,#,0.0,0.002102076412106097,277.9333001215999,379.33087195136,1.2732364217241831e-09,1,23.6111924535296,4984,4612,0.2727272727272727,0.0006461518320961912,17,45
0.0,0.0,0.0,0.0,1.0,#,#,0.0,#,#,#,1.0,0.03423741898498407,0.0,0.0,1.0,1,16.0,4734,4613,0.5454545454545454,0.0004378613801012656,1,4
0.0,1.0,1.0,#,#,0.0,#,#,0.0,#,#,0.0,0.015109760816430996,455.68,350.20799999999997,1.8983211504233176e-09,1,23.9664,4920,4615,0.45454545454545453,0.0006558725612536858,9,11
0.0,0.0,1.0,#,1.0,#,#,#,#,#,#,1.0,0.34601151638095806,1000.0,0.0,1.0,1,14.303835266580482,4974,4616,0.36363636363636365,0.0003914435656603803,18,28
1.0,1.0,#,0.0,#,0.0,0.0,0.0,#,0.0,1.0,1.0,0.012042650672711395,820.3492244178098,234.4862491189592,1.4106299544928979e-08,1,12.277727364125928,4617,4617,0.7272727272727273,0.0003359964155102033,0,1
1.0,1.0,1.0,0.0,#,0.0,#,#,#,#,#,1.0,0.10234132136093113,500.0,250.0,1.0240000000000001e-08,1,9.0,4641,4617,0.45454545454545453,0.0002462970263069619,2,9
1.0,1.0,#,#,1.0,1.0,0.0,#,#,#,0.0,0.0,0.03426791430306004,0.0,0.0,1.0,1,10.0,4873,4620,0.5454545454545454,0.000273663362563291,1,3
1.0,1.0,0.0,#,#,1.0,#,#,#,0.0,#,0.0,0.11784085513365417,1000.0,0.0,1.0,1,12.666666666666666,4620,4620,0.45454545454545453,0.00034664025924683526,3,6
#,0.0,1.0,#,0.0,#,1.0,#,1.0,1.0,#,1.0,0.03371084410895611,500.0,250.0,1.0240000000000001e-08,1,18.0,4628,4628,0.5454545454545454,0.0004925940526139238,2,5
0.0,0.0,#,#,1.0,#,1.0,#,#,1.0,1.0,1.0,0.05050948832756926,1000.0,0.0,1.0,1,18.0,4667,4632,0.5454545454545454,0.0004925940526139238,2,5
#,#,#,#,1.0,#,1.0,#,#,1.0,#,1.0,0.005192198220058954,797.9337647042697,254.92309529864022,9.288681778044545e-09,1,25.909547823921166,4987,4632,0.2727272727272727,0.009286720193050208,28,48
0.0,#,1.0,#,1.0,#,#,#,#,#,#,0.0,0.004808645190332895,344.8910774272,405.40088478378664,9.1322236517438e-10,1,16.5254968737792,4929,4640,0.2727272727272727,0.00045224230425075696,17,48
#,0.0,0.0,0.0,#,#,#,0.0,#,1.0,0.0,0.0,0.08070670709840706,1000.0,0.0,1.0,1,17.72,4850,4647,0.5454545454545454,0.00048493147846215165,6,6
1.0,#,#,#,#,#,#,1.0,1.0,#,#,1.0,0.0010207265568247732,885.9654094003372,215.25144585136763,2.1640615734282755e-08,1,22.644116604722587,4980,4648,0.2727272727272727,0.04128571014581497,29,45
0.0,#,1.0,1.0,#,0.0,#,0.0,0.0,1.0,#,0.0,0.04721709295718182,333.33333333333337,277.77777777777777,6.0466176e-09,1,16.333333333333332,4920,4650,0.6363636363636364,0.0004469834921867086,3,6
0.0,0.0,#,#,#,#,1.0,#,#,#,#,0.0,0.0006161943392755768,773.568547237407,326.04313028595357,2.7140930293138985e-09,1,19.12143177335235,4957,4652,0.2727272727272727,0.057750599206141985,24,47
1.0,1.0,#,#,#,#,#,#,#,0.0,#,1.0,0.0009626227496777166,335.6070912,358.51990357333335,1.6882378983161958e-09,1,19.692614041600002,4934,4656,0.2727272727272727,0.0005389146976285338,14,30
0.0,#,#,1.0,1.0,#,0.0,#,#,1.0,#,1.0,0.17769716512225825,1000.0,0.0,1.0,1,13.36,4974,4661,0.45454545454545453,0.0003656142523845568,6,12
0.0,0.0,0.0,0.0,#,#,1.0,#,#,#,#,0.0,0.0924785075955663,1000.0,0.0,1.0,1,19.339199999999998,4833,4662,0.45454545454545453,0.0005292430501283997,9,11
0.0,0.0,0.0,#,#,#,#,0.0,#,#,#,0.0,0.01208263960848012,852.5440000000001,243.5754666666666,1.1663591039117473e-08,2,19.921856,4957,4662,0.36363636363636365,0.001090376420292335,10,24
0.0,#,1.0,#,1.0,#,0.0,#,#,#,#,0.0,0.05050329484912216,667.2,372.05333333333334,1.4027297267782217e-09,1,17.6656,4839,4669,0.36363636363636365,0.00048344274976980743,8,20
0.0,#,1.0,#,#,#,#,#,1.0,#,#,0.0,0.0016355110486207184,623.3222840320001,399.96633797973334,9.76973517095005e-10,1,18.399467831296,4997,4669,0.2727272727272727,0.0005035260236087568,16,44
0.0,0.0,1.0,1.0,#,1.0,#,#,#,0.0,1.0,0.0,0.27981105725191363,1000.0,0.0,1.0,1,15.0,4780,4670,0.6363636363636364,0.00041049504384493656,2,4
#,0.0,#,#,1.0,#,1.0,#,#,#,1.0,0.0,0.006377472770525654,553.90314496,421.2354962773333,7.540066846456326e-10,1,18.26464176128,4963,4670,0.36363636363636365,0.0004998363280405795,15,24
1.0,0.0,1.0,1.0,#,#,0.0,#,1.0,#,#,0.0,0.08591042642625747,0.0,0.0,1.0,1,12.0,4771,4671,0.5454545454545454,0.00032839603507594926,1,6
0.0,#,#,#,0.0,1.0,1.0,#,#,#,#,1.0,0.024457173564272915,714.0167680000001,297.5731712,4.285792434405042e-09,1,20.21912064,4993,4673,0.36363636363636365,0.0005533232542415241,13,20
0.0,#,1.0,#,0.0,1.0,1.0,#,#,#,#,1.0,0.02556794836647724,800.0,223.33333333333334,1.7998332061237633e-08,1,26.6,4673,4673,0.45454545454545453,0.0007279445444183542,5,8
#,0.0,0.0,1.0,#,#,#,1.0,0.0,0.0,#,1.0,0.06942601033485397,1000.0,0.0,1.0,1,21.5,4923,4675,0.5454545454545454,0.0005883762295110757,4,6
#,0.0,#,1.0,#,1.0,#,1.0,#,#,#,1.0,0.008584845159698765,868.9280000000001,230.46826666666664,1.5379574574941178e-08,1,21.010688,4980,4675,0.36363636363636365,0.0005749855527848188,10,18
1.0,1.0,0.0,#,#,#,#,#,#,0.0,#,1.0,0.04051924994856521,0.0,0.0,1.0,1,24.75,4934,4681,0.36363636363636365,0.0006773168223441453,4,10
1.0,1.0,#,#,1.0,#,#,#,#,0.0,#,0.0,0.020018564119236047,897.6,175.7866666666667,5.957586341917011e-08,1,14.1872,4986,4681,0.36363636363636365,0.00038825168573579225,8,12
1.0,0.0,#,#,#,#,#,#,1.0,#,#,0.0,0.007174798988809485,373.449555968,411.5187717461333,8.473283681268155e-10,1,17.01987975168,4989,4688,0.2727272727272727,0.000465771752326762,16,40
#,#,1.0,0.0,#,#,0.0,0.0,#,1.0,#,0.0,0.09751788739751442,1000.0,0.0,1.0,1,16.333333333333332,4738,4689,0.45454545454545453,0.0004469834921867086,3,8
1.0,1.0,0.0,#,#,#,#,#,1.0,1.0,#,0.0,0.06836080986770615,0.0,0.0,1.0,1,14.5,4881,4694,0.45454545454545453,0.000396811875716772,4,8
0.0,0.0,1.0,#,1.0,#,0.0,#,#,0.0,#,0.0,0.020369376211141092,0.0,0.0,1.0,1,12.0,4697,4697,0.5454545454545454,0.00032839603507594926,0,6
1.0,1.0,0.0,#,#,#,#,#,#,1.0,1.0,1.0,0.03265315403262077,1000.0,0.0,1.0,1,34.5,4703,4700,0.45454545454545453,0.0009441386008433541,2,7
#,0.0,0.0,#,#,1.0,#,1.0,#,#,#,1.0,0.026589004547207567,697.6,262.4,8.038607917201419e-09,1,19.84609024,4983,4706,0.36363636363636365,0.0005431147788812911,12,18
0.0,0.0,0.0,1.0,#,#,#,#,#,#,#,1.0,0.21573498392072168,1000.0,0.0,1.0,1,15.333609874063361,4953,4708,0.36363636363636365,0.00041962472383698607,18,22
#,0.0,0.0,1.0,#,#,#,#,#,#,#,1.0,0.0014699500456102613,943.9683202981037,119.26911880758556,4.143429436325968e-07,1,15.888520907736796,4953,4710,0.2727272727272727,0.020115678439050686,23,40
0.0,0.0,0.0,1.0,1.0,#,#,1.0,#,0.0,#,1.0,0.028978901882970066,1000.0,0.0,1.0,1,28.0,4710,4710,0.6363636363636364,0.0007662574151772149,1,2
0.0,#,1.0,#,#,0.0,#,#,#,#,1.0,0.0,0.07736825122087694,840.0,160.0,9.5367431640625e-08,1,18.2,4944,4715,0.36363636363636365,0.0004980673198651896,6,15
#,#,#,0.0,#,0.0,1.0,#,#,#,#,1.0,0.004313105260568419,210.85290496000002,331.99593881600003,2.4793403257799887e-09,1,19.601141084160002,4987,4720,0.2727272727272727,0.0005364114179168698,15,36
#,#,#,#,#,0.0,1.0,1.0,#,#,#,1.0,0.0014940694479152598,411.377221632,418.4242115925333,7.796792343174433e-10,1,21.429202071551998,4987,4720,0.2727272727272727,0.0005864387495949162,16,37
#,#,#,#,#,0.0,1.0,1.0,#,0.0,1.0,1.0,0.01228626180136571,666.6666666666666,277.77777777777777,6.0466176e-09,1,23.0,4805,4723,0.45454545454545453,0.0006294257338955694,3,10
0.0,0.0,1.0,#,1.0,#,1.0,#,1.0,0.0,#,1.0,0.0724999135702025,1000.0,0.0,1.0,1,15.0,4757,4731,0.6363636363636364,0.00041049504384493656,2,2
#,#,0.0,0.0,#,0.0,1.0,#,#,0.0,#,0.0,0.12260425161317279,1000.0,0.0,1.0,1,16.8,4986,4732,0.45454545454545453,0.00045975444910632894,5,9
1.0,1.0,1.0,#,0.0,#,#,#,#,1.0,#,0.0,0.1883713077757052,200.0,223.33333333333334,1.7998332061237633e-08,1,9.8,4982,4733,0.45454545454545453,0.0002681900953120252,5,11
1.0,1.0,#,0.0,0.0,0.0,#,0.0,#,#,1.0,0.0,0.012363693227091516,166.66666666666669,277.77777777777777,6.0466176e-09,1,11.428245611714967,4733,4733,0.6363636363636364,0.00031274921223010927,0,1
0.0,0.0,0.0,0.0,#,#,#,#,0.0,#,#,0.0,0.11933878158809451,1000.0,0.0,1.0,1,17.4,4859,4734,0.45454545454545453,0.00047617425086012634,6,8
0.0,0.0,0.0,0.0,#,#,#,0.0,0.0,#,#,0.0,0.03276805526131045,1000.0,0.0,1.0,1,22.5,4833,4734,0.5454545454545454,0.0006157425657674048,2,3
#,1.0,#,#,1.0,1.0,0.0,#,#,#,0.0,1.0,0.03381619905882265,333.3333333333333,222.22222222222226,1.845281249999999e-08,1,18.333333333333332,4842,4735,0.45454545454545453,0.0005017161646993668,3,5
#,1.0,0.0,#,#,1.0,0.0,0.0,0.0,0.0,#,1.0,0.018682009693718454,500.0,250.0,1.0240000000000001e-08,1,18.0,4934,4735,0.6363636363636364,0.0004925940526139238,2,2
#,#,#,1.0,#,0.0,0.0,#,#,0.0,#,0.0,0.02022002309994424,744.0,302.93333333333334,3.9198069785676e-09,1,14.752,4806,4737,0.36363636363636365,0.00040370819245336695,7,16
#,1.0,0.0,#,#,0.0,0.0,1.0,0.0,#,0.0,0.0,0.10965483671751193,1000.0,0.0,1.0,1,9.5,4737,4737,0.6363636363636364,0.00025998019443512646,2,3
1.0,0.0,#,#,#,#,#,#,0.0,1.0,#,0.0,0.037898002273159426,672.0,262.4,8.038607917201419e-09,1,19.7936,4963,4738,0.36363636363636365,0.0005416783133232757,9,15
0.0,0.0,#,1.0,#,#,#,#,#,#,#,1.0,0.026809102841783734,915.1814697446687,178.360286811585,5.539992665795032e-08,1,13.677458515738696,4974,4740,0.2727272727272727,0.0003743019288736971,28,38
0.0,0.0,#,1.0,#,1.0,#,1.0,#,#,#,0.0,0.05619113703651085,0.0,0.0,1.0,1,12.0,4929,4744,0.45454545454545453,0.00032839603507594926,1,4
1.0,#,1.0,#,#,#,#,1.0,1.0,#,0.0,0.0,0.011992667187241183,500.0,250.0,1.0240000000000001e-08,1,21.0,4756,4747,0.45454545454545453,0.0005746930613829112,2,7
#,1.0,1.0,#,0.0,#,0.0,#,#,1.0,#,1.0,0.07585515820947919,666.6666666666666,277.77777777777777,6.0466176e-09,1,10.0,4969,4749,0.45454545454545453,0.000273663362563291,3,9
0.0,#,1.0,#,1.0,#,1.0,#,#,#,#,1.0,0.07066968726405375,1000.0,0.0,1.0,1,23.904558079999997,4942,4760,0.36363636363636365,0.0006541801744762287,12,16
0.0,#,#,#,#,#,0.0,1.0,#,#,#,1.0,0.036856900550829796,611.77088,394.520576,1.0462891154855577e-09,1,17.17312512,4983,4762,0.2727272727272727,0.0004699655166059321,12,31
0.0,0.0,0.0,1.0,#,#,#,1.0,#,#,#,1.0,0.17928352294340258,1000.0,0.0,1.0,1,18.416,4953,4762,0.45454545454545453,0.0005039784484965568,7,8
#,0.0,1.0,0.0,0.0,#,#,0.0,#,0.0,#,0.0,0.021217302235889152,500.0,250.0,1.0240000000000001e-08,1,16.5,4765,4765,0.5454545454545454,0.0004515445482294302,2,2
0.0,#,1.0,#,#,#,0.0,#,#,#,0.0,0.0,0.025763847265309652,795.2,300.37333333333333,4.089715802975107e-09,1,18.504,4839,4768,0.36363636363636365,0.0005063866860871137,8,17
#,1.0,1.0,#,1.0,#,0.0,#,0.0,#,#,0.0,0.0268535669213585,666.6666666666667,222.22222222222226,1.845281249999999e-08,1,18.666666666666668,4919,4768,0.45454545454545453,0.0005108382767848099,3,3
1.0,1.0,1.0,#,1.0,1.0,#,#,#,#,1.0,0.0,0.22070592408531542,0.0,0.0,1.0,1,7.0,4919,4772,0.5454545454545454,0.00019156435379430372,4,4
1.0,1.0,#,#,#,#,1.0,1.0,#,0.0,1.0,0.0,0.2050245909640831,0.0,0.0,1.0,1,8.0,4831,4772,0.5454545454545454,0.0002189306900506328,1,2
1.0,#,#,#,#,#,0.0,1.0,1.0,1.0,#,1.0,0.03249276794359269,1000.0,0.0,1.0,1,28.25,4911,4773,0.45454545454545453,0.0007730989992412972,4,5
0.0,0.0,#,#,#,#,#,1.0,#,#,1.0,1.0,0.029298402791577614,800.0,190.0,4.038610734061926e-08,1,22.4,4951,4774,0.36363636363636365,0.0006130059321417719,5,11
0.0,#,#,#,0.0,#,0.0,1.0,#,0.0,#,1.0,0.07517473742904632,666.6666666666666,277.77777777777777,6.0466176e-09,1,20.333333333333332,4923,4774,0.45454545454545453,0.000556448837212025,3,4
#,0.0,0.0,1.0,#,#,#,#,#,#,#,0.0,0.031859444249035175,438.560768,401.6508928,9.566571388673564e-10,1,18.781456896,4984,4775,0.2727272727272727,0.0005139796647996871,13,34
1.0,0.0,0.0,#,#,#,#,0.0,0.0,#,#,1.0,0.19334340284859153,0.0,0.0,1.0,1,14.0,4910,4777,0.45454545454545453,0.00038312870758860744,2,6
0.0,#,0.0,1.0,#,#,1.0,#,#,#,#,0.0,0.09075903337044505,500.00000000000006,291.66666666666674,4.737683108228708e-09,1,11.25,4998,4778,0.36363636363636365,0.0003078712828837024,4,14
#,1.0,1.0,#,1.0,#,0.0,#,#,#,0.0,1.0,0.03567932789998144,0.0,0.0,1.0,1,19.0,4842,4779,0.45454545454545453,0.0005199603888702529,1,3
#,#,1.0,#,#,0.0,0.0,#,#,1.0,#,1.0,0.15759148218001745,600.0,336.66666666666663,2.3120616208844006e-09,2,9.4,4954,4779,0.36363636363636365,0.0005144871216189871,5,10
1.0,0.0,#,1.0,#,#,0.0,#,#,#,#,1.0,0.01899864787743461,744.0,317.8666666666667,3.0815914580817986e-09,1,18.28,4910,4787,0.36363636363636365,0.000500256626765696,7,18
#,0.0,0.0,#,#,#,#,#,1.0,#,#,1.0,0.0013039062476670289,450.58916352000006,389.33176866133334,1.1178944153377892e-09,1,18.593115648,4983,4787,0.2727272727272727,0.0005088254548759824,15,27
1.0,0.0,0.0,#,#,0.0,#,0.0,0.0,#,#,1.0,0.06683433869911105,0.0,0.0,1.0,2,23.0,4910,4795,0.5454545454545454,0.0012588514677911388,1,3
#,#,1.0,#,0.0,0.0,#,0.0,0.0,#,0.0,0.0,0.09407745032409719,500.0,250.0,1.0240000000000001e-08,1,20.0,4920,4797,0.5454545454545454,0.000547326725126582,2,2
#,1.0,0.0,#,#,1.0,#,#,#,#,#,1.0,0.04482535736783469,918.08,131.07199999999997,2.5849394142282147e-07,2,23.1764608,4934,4801,0.2727272727272727,0.0012685096389688604,11,19
1.0,#,1.0,#,1.0,#,1.0,0.0,1.0,#,#,1.0,0.06906041676722147,1000.0,0.0,1.0,1,9.0,4804,4804,0.5454545454545454,0.0002462970263069619,1,1
#,0.0,#,#,1.0,1.0,#,0.0,#,0.0,#,1.0,0.03842847166884155,840.0,184.0,4.741446831686878e-08,1,14.52,4939,4804,0.45454545454545453,0.00039735920244189855,6,9
0.0,1.0,0.0,#,1.0,0.0,#,#,#,#,#,1.0,0.08807460935842487,0.0,0.0,1.0,1,22.0,4987,4805,0.45454545454545453,0.0006020593976392403,4,9
1.0,#,#,#,#,0.0,0.0,#,#,#,0.0,1.0,0.04888311914822544,800.0,223.33333333333334,1.7998332061237633e-08,1,16.4,4925,4811,0.36363636363636365,0.0004488079146037972,5,8
#,1.0,1.0,#,#,#,#,#,#,0.0,0.0,1.0,0.006704070561796461,400.0,336.66666666666663,2.3120616208844006e-09,1,24.0,4942,4811,0.36363636363636365,0.0006567920701518985,5,13
0.0,0.0,0.0,#,0.0,1.0,#,#,#,0.0,#,1.0,0.04064965191699209,1000.0,0.0,1.0,1,21.0,4812,4812,0.5454545454545454,0.0005746930613829112,2,3
0.0,#,0.0,0.0,#,1.0,#,#,#,0.0,#,1.0,0.02169370022686032,500.0,333.3333333333333,2.4300000000000017e-09,2,19.25,4983,4812,0.45454545454545453,0.0010536039458686705,4,7
0.0,1.0,1.0,#,#,#,#,0.0,#,#,#,1.0,0.007880263491681144,712.0,324.26666666666665,2.7892565651002558e-09,1,22.904000000000003,4931,4815,0.36363636363636365,0.0006267985656149619,7,13
0.0,0.0,#,1.0,#,1.0,0.0,#,#,0.0,0.0,1.0,0.02754218280353696,500.0,250.0,1.0240000000000001e-08,1,17.0,4846,4816,0.6363636363636364,0.00046522771635759474,2,2
0.0,0.0,1.0,1.0,0.0,#,#,#,0.0,#,0.0,1.0,0.10585629437921838,0.0,0.0,1.0,1,20.0,4816,4816,0.6363636363636364,0.000547326725126582,1,2
1.0,1.0,#,#,#,#,1.0,#,#,1.0,#,1.0,0.06317886241054577,787.008,312.3882666666667,3.3614482774073264e-09,1,21.644607999999998,4933,4819,0.36363636363636365,0.0005923336206644309,10,14
1.0,1.0,#,#,#,#,1.0,1.0,#,1.0,#,0.0,0.05423090085070939,333.3333333333333,222.22222222222226,1.845281249999999e-08,1,13.0,4950,4819,0.45454545454545453,0.0003557623713322783,3,7
0.0,#,1.0,1.0,1.0,#,#,0.0,#,1.0,#,0.0,0.16769525817886966,500.0,250.0,1.0240000000000001e-08,1,16.0,4839,4823,0.5454545454545454,0.0004378613801012656,2,5
0.0,#,1.0,#,#,#,1.0,#,#,#,#,0.0,0.011770258334651009,317.2864,376.7057066666667,1.3182233598454464e-09,1,18.3324672,4997,4823,0.2727272727272727,0.0005016924618033241,11,23
#,1.0,#,#,0.0,0.0,#,#,#,1.0,#,0.0,0.03442107444102304,512.0,347.73333333333335,1.9668370545572826e-09,1,14.288,4982,4825,0.36363636363636365,0.00039101021243043025,7,13
1.0,1.0,1.0,0.0,0.0,#,0.0,#,#,1.0,1.0,0.0,0.0026746028393172926,420.0,256.0,9.09494701772928e-09,1,8.8,4825,4825,0.7272727272727273,0.00024082375905569613,0,1
1.0,#,1.0,0.0,0.0,#,#,1.0,0.0,0.0,1.0,0.0,0.005511575090157525,672.0,324.26666666666665,2.7892565651002558e-09,1,19.904000000000003,4831,4831,0.7272727272727273,0.0005446995568459745,0,0
1.0,0.0,1.0,#,#,#,#,#,0.0,#,#,1.0,0.07314005592395727,0.0,0.0,1.0,1,6.0,4857,4834,0.36363636363636365,0.00016419801753797463,1,8
0.0,#,1.0,1.0,#,0.0,0.0,#,0.0,1.0,1.0,1.0,0.0032560080762652024,438.70658560000004,405.22304170666666,9.152280864394339e-10,1,18.7901965312,4837,4837,0.7272727272727273,0.0005142188365953278,0,0
#,1.0,#,#,#,#,#,#,0.0,0.0,0.0,1.0,0.004516753580619352,680.0,341.3333333333333,2.1582735598713043e-09,1,23.56,4942,4841,0.36363636363636365,0.0006447508821991136,6,10
#,0.0,0.0,1.0,#,#,#,#,#,#,0.0,0.0,0.1619650745246226,500.00000000000006,291.66666666666674,4.737683108228708e-09,1,18.25,4984,4844,0.36363636363636365,0.0004994356366780061,4,14
#,0.0,0.0,1.0,#,1.0,#,#,#,#,#,0.0,0.021737663974954042,320.0,333.3333333333333,2.4300000000000017e-09,1,19.56,4984,4844,0.36363636363636365,0.0005352855371737972,6,13
#,1.0,#,#,#,0.0,1.0,#,0.0,#,#,1.0,0.011098201104605746,400.0,346.66666666666663,1.997282869425226e-09,1,24.2,4987,4848,0.36363636363636365,0.0006622653374031643,5,10
0.0,#,1.0,0.0,#,#,1.0,#,#,#,#,1.0,0.028433023510000814,666.6666666666667,222.22222222222226,1.845281249999999e-08,1,18.666666666666668,4927,4848,0.36363636363636365,0.0005108382767848099,3,8
0.0,1.0,1.0,#,0.0,#,#,0.0,0.0,#,#,0.0,0.023650651246942097,0.0,0.0,1.0,1,31.0,4920,4852,0.5454545454545454,0.0008483564239462022,1,4
0.0,#,#,1.0,#,#,1.0,#,#,1.0,0.0,0.0,0.11398302435701316,0.0,0.0,1.0,1,17.333333333333332,4998,4853,0.45454545454545453,0.00047434982844303774,3,5
1.0,0.0,#,#,#,#,#,#,#,#,#,1.0,0.046754680264573405,731.2134144,283.81585407999995,5.430211455480061e-09,1,17.06528974848,4981,4857,0.18181818181818182,0.0004670144575685896,16,36
#,0.0,1.0,1.0,0.0,1.0,#,1.0,0.0,1.0,#,1.0,0.009871739604680832,300.0,303.33333333333337,3.8940301698890786e-09,1,11.5,4857,4857,0.7272727272727273,0.0003147128669477847,0,1
0.0,0.0,0.0,#,#,#,#,#,0.0,#,#,0.0,0.03508458340618227,750.0,229.16666666666669,1.582132169312826e-08,1,19.5,4957,4859,0.36363636363636365,0.0005336435569984175,4,12
#,#,0.0,0.0,#,#,#,#,#,#,#,0.0,0.004109590330081901,909.283906977792,159.2194976710656,9.772794192319079e-08,1,18.32823502507213,4986,4859,0.18181818181818182,0.008299958200203128,20,36
1.0,#,#,#,#,#,1.0,#,#,1.0,#,1.0,0.05548989222976996,774.464,251.75039999999996,9.888926606669858e-09,1,22.52448,4981,4860,0.2727272727272727,0.0006164124936789598,10,19
#,#,0.0,0.0,#,#,#,#,1.0,0.0,#,0.0,0.014126970080737399,840.0,237.33333333333331,1.328025167372283e-08,1,14.879999999999999,4986,4866,0.36363636363636365,0.000407211083494177,6,11
#,0.0,1.0,#,#,#,0.0,#,1.0,0.0,#,1.0,0.14789282575489102,1000.0,0.0,1.0,1,15.75,4917,4868,0.45454545454545453,0.00043101979603718337,4,5
#,1.0,0.0,#,#,#,#,#,0.0,1.0,#,1.0,0.01434940694386515,800.0,190.0,4.038610734061926e-08,1,29.8,4987,4871,0.36363636363636365,0.0008155168204386073,5,10
1.0,1.0,0.0,#,#,#,#,#,#,#,#,0.0,0.01287850128501677,750.0,270.8333333333333,6.862611684033906e-09,1,17.5,4986,4873,0.2727272727272727,0.0004789108844857593,4,12
1.0,0.0,#,1.0,#,#,#,1.0,#,#,#,0.0,0.009264753629676324,200.00000000000003,256.66666666666663,8.977442821644243e-09,1,23.2,4984,4875,0.36363636363636365,0.0006348990011468352,5,8
#,0.0,1.0,#,#,0.0,1.0,1.0,#,#,1.0,0.0,0.1055211043324812,1000.0,0.0,1.0,1,17.0,4944,4887,0.5454545454545454,0.00046522771635759474,2,2
1.0,1.0,#,#,#,#,1.0,1.0,1.0,0.0,#,1.0,0.015345495663154868,0.0,0.0,1.0,1,30.0,4916,4894,0.5454545454545454,0.0008209900876898731,1,2
#,1.0,1.0,#,#,#,1.0,#,#,#,1.0,1.0,0.18843124642806422,1000.0,0.0,1.0,1,18.75,4906,4894,0.36363636363636365,0.0005131188048061707,4,6
0.0,0.0,#,1.0,#,1.0,#,#,#,0.0,#,1.0,0.1002184819459403,1000.0,0.0,1.0,1,16.333333333333332,4899,4899,0.45454545454545453,0.0004469834921867086,3,4
#,0.0,0.0,1.0,#,#,#,#,#,0.0,#,1.0,0.053077242551440675,1000.0,0.0,1.0,1,16.5,4923,4899,0.36363636363636365,0.0004515445482294302,2,6
1.0,#,1.0,#,#,1.0,#,#,0.0,#,#,0.0,0.06731405474174287,666.6666666666666,277.77777777777777,6.0466176e-09,1,10.666666666666666,4950,4900,0.36363636363636365,0.0002919075867341771,3,4
#,#,0.0,0.0,#,#,1.0,#,#,#,#,0.0,0.08064020683755418,1000.0,0.0,1.0,1,18.6,4986,4902,0.2727272727272727,0.0005090138543677213,5,12
0.0,1.0,0.0,0.0,1.0,1.0,#,1.0,1.0,0.0,0.0,0.0,0.013122503327922436,0.0,0.0,1.0,1,8.0,4902,4902,0.9090909090909091,0.0002189306900506328,0,0
0.0,#,#,#,#,#,1.0,#,#,#,#,1.0,0.017330048247251675,558.08,361.1306666666667,1.6280890369487948e-09,1,20.2208,4993,4905,0.18181818181818182,0.0005533692121719795,9,20
0.0,1.0,1.0,0.0,#,#,#,#,#,#,0.0,1.0,0.10329513356263006,0.0,0.0,1.0,2,14.0,4931,4905,0.45454545454545453,0.0007662574151772149,1,4
#,#,#,#,#,#,1.0,#,#,1.0,#,1.0,0.03442183544488274,609.6,323.84,2.8076795958954374e-09,1,22.510399999999997,4993,4906,0.18181818181818182,0.0006160271756644706,8,23
1.0,1.0,1.0,#,#,#,1.0,#,#,#,1.0,1.0,0.06415240567874525,1000.0,0.0,1.0,1,12.0,4906,4906,0.45454545454545453,0.00032839603507594926,1,2
#,1.0,0.0,1.0,#,#,#,1.0,1.0,1.0,#,0.0,0.04515558927829024,1000.0,0.0,1.0,1,10.0,4999,4909,0.5454545454545454,0.000273663362563291,1,1
1.0,0.0,#,#,#,#,#,0.0,#,#,#,1.0,0.0756936593925474,333.33333333333337,277.77777777777777,6.0466176e-09,1,11.666666666666666,4981,4910,0.2727272727272727,0.0003192739229905062,3,9
1.0,#,0.0,#,#,0.0,#,#,#,1.0,#,1.0,0.05423130798834128,0.0,0.0,1.0,1,13.0,4981,4911,0.36363636363636365,0.0003557623713322783,1,3
#,1.0,0.0,#,#,#,#,#,#,0.0,1.0,1.0,0.06452753052129248,333.3333333333333,222.22222222222226,1.845281249999999e-08,1,13.666666666666666,4935,4914,0.36363636363636365,0.0003740065955031644,3,6
1.0,1.0,1.0,#,#,#,#,#,1.0,#,#,1.0,0.05506870991298954,1000.0,0.0,1.0,1,12.0,4916,4916,0.36363636363636365,0.00032839603507594926,1,4
