Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Action Set Size,Average Iteration Age of Action Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,Total Global Time,Total Matching Time,Total Deletion Time,Total Subsumption Time,Total GA Time,Total Evaluation Time
7315,0.8146021328958163,0,497,1000,23,12,2411.04,0,0,1,0,1,12.070257186889648,6.452495098114014,2.9401495456695557,1.3975327014923096,0.3519308567047119,0.0245053768157959
7316,0.8146021328958163,0,497,1000,22,10,3586.1304347826085,0,0,0,0,0,12.07103705406189,6.453164100646973,2.940150737762451,1.397547721862793,0.3519308567047119,0.02450847625732422
7317,0.8146021328958163,0,497,1000,28,13,2608.939393939394,0,0,0,0,0,12.071840286254883,6.4538352489471436,2.9401516914367676,1.3975708484649658,0.3519308567047119,0.024511337280273438
7318,0.8146021328958163,0,497,1000,20,10,4304.090909090909,0,0,0,0,0,12.072613954544067,6.454501152038574,2.9401516914367676,1.3975880146026611,0.3519308567047119,0.024514436721801758
7319,0.8146021328958163,0,497,1000,17,6,2182.909090909091,0,0,0,0,0,12.07335901260376,6.455167293548584,2.9401516914367676,1.3975977897644043,0.3519308567047119,0.024517536163330078
7320,0.8146021328958163,0,497,1000,20,6,3059.909090909091,0,0,0,0,0,12.074095010757446,6.45582127571106,2.940152645111084,1.397608757019043,0.3519308567047119,0.0245206356048584
7321,0.8146021328958163,0,498,1000,24,10,4340.64705882353,0,1,1,0,1,12.076431035995483,6.456483364105225,2.941108465194702,1.39811372756958,0.3520379066467285,0.02452373504638672
7322,0.8146021328958163,0,498,1000,26,8,2246.7307692307695,0,0,0,0,0,12.077167987823486,6.457116365432739,2.941108465194702,1.3981266021728516,0.3520379066467285,0.02452683448791504
7323,0.8146021328958163,0,498,1000,13,8,1914.6999999999998,0,0,1,0,1,12.079179048538208,6.457730531692505,2.942063331604004,1.3984098434448242,0.3521099090576172,0.02452993392944336
7324,0.8146021328958163,0,498,1000,15,8,3706.59375,0,0,0,0,0,12.079891204833984,6.45834755897522,2.942063331604004,1.3984239101409912,0.3521099090576172,0.02453303337097168
7325,0.8146021328958163,0,498,1000,26,12,4103.5,0,0,0,0,0,12.08085012435913,6.459163665771484,2.9420642852783203,1.3984458446502686,0.3521099090576172,0.024535655975341797
7326,0.8146021328958163,0,498,1000,23,10,4283.117647058823,0,0,0,0,0,12.0816171169281,6.459817886352539,2.942065477371216,1.3984625339508057,0.3521099090576172,0.024538516998291016
7327,0.8146021328958163,0,498,1000,20,11,1056.1578947368425,0,0,0,0,0,12.082367897033691,6.460453033447266,2.942066192626953,1.3984825611114502,0.3521099090576172,0.024541616439819336
7328,0.8146021328958163,0,500,1000,25,7,4587.39393939394,0,1,1,0,0,12.084619045257568,6.461085081100464,2.9429869651794434,1.3989753723144531,0.3522217273712158,0.024544715881347656
7329,0.8146021328958163,0,500,1000,26,14,1063.6551724137935,0,0,0,0,0,12.085412979125977,6.461744070053101,2.9429869651794434,1.3989953994750977,0.3522217273712158,0.024547815322875977
7330,0.8146021328958163,0,500,1000,11,7,4332.130434782608,0,0,0,0,0,12.08612608909607,6.462374210357666,2.9429879188537598,1.3990075588226318,0.3522217273712158,0.02454972267150879
7331,0.8146021328958163,0,500,1000,22,9,2932.1034482758623,0,0,0,0,0,12.08689022064209,6.463037014007568,2.942988872528076,1.3990225791931152,0.3522217273712158,0.02455282211303711
7332,0.8146021328958163,0,500,1000,34,14,2624.911764705882,0,0,0,0,0,12.08770489692688,6.4637110233306885,2.942988872528076,1.3990464210510254,0.3522217273712158,0.024554967880249023
7333,0.8146021328958163,0,498,1000,11,5,2567.458333333333,2,0,1,0,1,12.089890956878662,6.464340686798096,2.9439799785614014,1.3994605541229248,0.35228991508483887,0.024558067321777344
7334,0.8146021328958163,0,498,1000,16,11,813.304347826087,1,1,1,0,1,12.091938018798828,6.465002536773682,2.944912910461426,1.3996877670288086,0.35240697860717773,0.024562358856201172
7335,0.8146021328958163,0,496,1000,27,15,1458.909090909091,1,0,1,0,2,12.093806982040405,6.4656453132629395,2.945842981338501,1.3997676372528076,0.3524928092956543,0.024565458297729492
7336,0.8146021328958163,0,496,1000,18,5,3185.1499999999996,0,0,0,0,0,12.09452509880066,6.466282606124878,2.9458436965942383,1.3997786045074463,0.3524928092956543,0.024568557739257812
7337,0.8146021328958163,0,496,1000,27,11,3264.939393939394,0,0,0,0,0,12.095278978347778,6.466919660568237,2.9458436965942383,1.399796485900879,0.3524928092956543,0.02457141876220703
7338,0.8146021328958163,0,496,1000,16,7,2516.290322580645,0,0,0,0,0,12.09605598449707,6.4676127433776855,2.945844888687134,1.3998064994812012,0.3524928092956543,0.02457451820373535
7339,0.8146021328958163,0,496,1000,18,9,2998.5862068965516,0,0,0,0,0,12.096861124038696,6.468246698379517,2.9458460807800293,1.3998186588287354,0.35256409645080566,0.024577617645263672
7340,0.8146021328958163,0,496,1000,24,9,2878.8275862068967,0,0,0,0,0,12.097625970840454,6.468908786773682,2.9458470344543457,1.3998346328735352,0.35256409645080566,0.024579763412475586
7341,0.8146021328958163,0,496,1000,21,12,2627.333333333333,1,1,0,0,1,12.09971284866333,6.469530820846558,2.9468259811401367,1.4001085758209229,0.35267114639282227,0.0245816707611084
7342,0.8146021328958163,0,496,1000,21,10,1873.173913043478,0,0,0,0,0,12.100471019744873,6.4701807498931885,2.946826934814453,1.4001224040985107,0.35267114639282227,0.02458477020263672
7343,0.8146021328958163,0,496,1000,17,7,2227.636363636364,0,0,0,0,0,12.101205110549927,6.470831632614136,2.9468278884887695,1.400132417678833,0.35267114639282227,0.02458786964416504
7344,0.8146021328958163,0,496,1000,14,10,3482.4444444444443,0,0,0,0,0,12.102061033248901,6.471503496170044,2.946828842163086,1.4001474380493164,0.35274410247802734,0.024595975875854492
7345,0.8146021328958163,0,496,1000,17,7,1671.954545454545,0,0,0,0,0,12.102850914001465,6.472135305404663,2.946828842163086,1.400158405303955,0.35274410247802734,0.024599075317382812
7346,0.8146021328958163,0,496,1000,24,9,3528.4848484848485,0,0,0,0,0,12.103786945343018,6.47286319732666,2.946828842163086,1.4001715183258057,0.3528420925140381,0.024600982666015625
7347,0.8146021328958163,0,497,1000,16,9,2194.3703703703704,0,0,1,0,0,12.105834245681763,6.473478078842163,2.9477617740631104,1.4004864692687988,0.3529319763183594,0.024604082107543945
7348,0.8146021328958163,0,497,1000,25,15,1058.4333333333334,0,0,0,0,0,12.10662317276001,6.474121809005737,2.947762966156006,1.4005074501037598,0.3529319763183594,0.024606704711914062
7349,0.8146021328958163,0,497,1000,19,7,3334.2083333333335,0,0,0,0,0,12.107362985610962,6.4747748374938965,2.9477641582489014,1.4005184173583984,0.3529319763183594,0.024609804153442383
7350,0.8146021328958163,0,497,1000,19,9,4341.1875,0,1,1,0,1,12.109434127807617,6.475467920303345,2.948695182800293,1.4007742404937744,0.3530299663543701,0.024612903594970703
7351,0.8146021328958163,0,497,1000,18,9,2772.08,0,0,0,0,0,12.110304117202759,6.476133823394775,2.9486961364746094,1.400792121887207,0.35312509536743164,0.024616003036499023
7352,0.8146021328958163,0,497,1000,22,11,2354.25,0,0,0,0,0,12.11106014251709,6.476768493652344,2.948697090148926,1.4008142948150635,0.35312509536743164,0.024619102478027344
7353,0.8146021328958163,0,497,1000,23,7,3929.090909090909,0,0,1,0,1,12.113131999969482,6.477395534515381,2.9496090412139893,1.4011948108673096,0.353193998336792,0.024621963500976562
7354,0.8146021328958163,0,497,1000,12,6,1994.6000000000004,0,0,0,0,0,12.113850116729736,6.478034496307373,2.9496090412139893,1.4012057781219482,0.353193998336792,0.024625062942504883
7355,0.8146021328958163,0,497,1000,30,15,3147.4358974358975,0,0,0,0,0,12.114641189575195,6.47868537902832,2.9496090412139893,1.4012298583984375,0.353193998336792,0.024628162384033203
7356,0.8146021328958163,0,497,1000,19,9,575.8000000000002,0,0,0,0,0,12.115478038787842,6.479320526123047,2.9496099948883057,1.4012348651885986,0.3532998561859131,0.024631261825561523
7357,0.8146021328958163,0,497,1000,20,12,761.1428571428569,0,0,1,0,1,12.117610931396484,6.479979515075684,2.9505438804626465,1.4015870094299316,0.3533809185028076,0.024633169174194336
7358,0.8146021328958163,0,497,1000,24,11,2579.318181818182,0,0,0,0,0,12.118364095687866,6.480614423751831,2.950544834136963,1.4016048908233643,0.3533809185028076,0.024636268615722656
7359,0.8146021328958163,0,497,1000,28,15,2768.4864864864867,0,0,0,0,0,12.11915898323059,6.481271743774414,2.9505460262298584,1.4016258716583252,0.3533809185028076,0.024639368057250977
7360,0.8146021328958163,0,497,1000,18,11,2406.5277777777774,0,0,0,0,0,12.119903087615967,6.481907606124878,2.950546979904175,1.401643991470337,0.3533809185028076,0.024642467498779297
7361,0.8146021328958163,0,497,1000,13,6,1931.9411764705883,0,0,0,0,0,12.120597124099731,6.482524633407593,2.950547933578491,1.4016540050506592,0.3533809185028076,0.024645090103149414
7362,0.8146021328958163,0,497,1000,24,11,4169.166666666666,0,0,0,0,0,12.121353149414062,6.483166694641113,2.9505491256713867,1.4016742706298828,0.3533809185028076,0.024647951126098633
7363,0.8146021328958163,0,497,1000,20,9,1972.0476190476193,0,0,0,0,0,12.122090816497803,6.483806848526001,2.9505491256713867,1.401689052581787,0.3533809185028076,0.02465081214904785
7364,0.8146021328958163,0,497,1000,19,9,3639.8,0,0,0,0,0,12.122829914093018,6.48444676399231,2.950550079345703,1.4017016887664795,0.3533809185028076,0.024653911590576172
7365,0.8146021328958163,0,497,1000,17,9,3424.259259259259,0,0,0,0,0,12.123564004898071,6.485083818435669,2.950550079345703,1.4017176628112793,0.3533809185028076,0.024655818939208984
7366,0.8146021328958163,0,497,1000,23,11,3086.424242424242,0,0,0,0,0,12.12430191040039,6.4857118129730225,2.9505510330200195,1.401735782623291,0.3533809185028076,0.024658918380737305
7367,0.8146021328958163,0,495,1000,22,7,3225.375,2,0,0,0,0,12.125063180923462,6.486339807510376,2.950551986694336,1.4017820358276367,0.3533809185028076,0.024662017822265625
7368,0.8146021328958163,0,494,1000,15,7,3752.125,1,1,1,0,2,12.12725305557251,6.487140655517578,2.9515089988708496,1.4020318984985352,0.3534841537475586,0.02466416358947754
7369,0.8146021328958163,0,494,1000,22,10,2188.565217391304,0,0,1,0,1,12.129366874694824,6.487809419631958,2.9524590969085693,1.4023511409759521,0.35355710983276367,0.02466726303100586
7370,0.8146021328958163,0,494,1000,21,9,2878.583333333333,0,0,0,0,0,12.130133152008057,6.488468408584595,2.9524600505828857,1.4023692607879639,0.35355710983276367,0.02467036247253418
7371,0.8146021328958163,0,494,1000,16,6,2944.4285714285716,0,0,0,0,0,12.130834102630615,6.489089488983154,2.952460765838623,1.4023802280426025,0.35355710983276367,0.0246732234954834
7372,0.8146021328958163,0,494,1000,21,10,3281.103448275862,0,0,0,0,0,12.131623029708862,6.489769458770752,2.952460765838623,1.4023962020874023,0.35355710983276367,0.024679183959960938
7373,0.8146021328958163,0,494,1000,23,13,1094.260869565217,0,0,0,0,0,12.132385015487671,6.490405797958374,2.952460765838623,1.4024181365966797,0.35355710983276367,0.024682283401489258
7374,0.8146021328958163,0,494,1000,18,7,1567.090909090909,0,0,0,0,0,12.13309621810913,6.491031646728516,2.952460765838623,1.4024291038513184,0.35355710983276367,0.024685382843017578
7375,0.8146021328958163,0,494,1000,12,5,2450.823529411765,0,0,0,0,0,12.133785963058472,6.491652488708496,2.9524619579315186,1.4024369716644287,0.35355710983276367,0.02468705177307129
7376,0.8146021328958163,0,494,1000,23,14,2806.2777777777774,0,0,0,0,0,12.134538173675537,6.492274522781372,2.952462673187256,1.4024598598480225,0.35355710983276367,0.02469015121459961
7377,0.8146021328958163,0,494,1000,26,10,3150.78125,0,0,0,0,0,12.135274171829224,6.492903470993042,2.9524638652801514,1.4024748802185059,0.35355710983276367,0.024692296981811523
7378,0.8146021328958163,0,494,1000,15,5,3076.333333333333,0,0,1,0,1,12.137530088424683,6.493647336959839,2.9534311294555664,1.402862787246704,0.35364580154418945,0.024694442749023438
7379,0.8146021328958163,0,493,1000,10,4,3185.5555555555557,1,0,1,0,1,12.139230251312256,6.494269371032715,2.9543297290802,1.4029128551483154,0.353712797164917,0.024697542190551758
7380,0.8146021328958163,0,494,1000,22,14,2644.023809523809,0,0,1,0,1,12.141524076461792,6.494892358779907,2.955274820327759,1.4034125804901123,0.3538198471069336,0.024700164794921875
7381,0.8146021328958163,0,494,1000,14,8,1940.2352941176468,0,0,0,0,0,12.142241954803467,6.495517253875732,2.9552760124206543,1.403425693511963,0.3538198471069336,0.024703025817871094
7382,0.8146021328958163,0,494,1000,19,9,2661.6176470588234,0,0,0,0,0,12.142975091934204,6.496148347854614,2.9552769660949707,1.4034428596496582,0.3538198471069336,0.024706125259399414
7383,0.8146021328958163,0,494,1000,21,12,1436.4642857142853,0,0,0,0,0,12.143732070922852,6.496793270111084,2.955277919769287,1.4034578800201416,0.3538198471069336,0.024708986282348633
7384,0.8146021328958163,0,494,1000,20,11,1993.826086956522,0,0,0,0,0,12.144481897354126,6.497432231903076,2.9552791118621826,1.4034779071807861,0.3538198471069336,0.024710655212402344
7385,0.8146021328958163,0,495,1000,20,11,2398.3888888888887,0,1,1,0,1,12.146783113479614,6.498061418533325,2.9562692642211914,1.4039547443389893,0.3539268970489502,0.024712562561035156
7386,0.8146021328958163,0,495,1000,25,17,1307.954545454545,0,0,0,0,0,12.147557020187378,6.498685359954834,2.956270456314087,1.4039785861968994,0.3539268970489502,0.024715423583984375
7387,0.8146021328958163,0,494,1000,29,9,2616.1153846153848,0,0,1,0,2,12.149883031845093,6.49934458732605,2.957272529602051,1.4044485092163086,0.35402393341064453,0.024718523025512695
7388,0.8146021328958163,0,494,1000,28,16,1446.304347826087,0,0,0,0,0,12.150667905807495,6.49998664855957,2.957273483276367,1.4044687747955322,0.35402393341064453,0.024721622467041016
7389,0.8146021328958163,0,494,1000,24,5,1612.0,0,0,0,0,0,12.151380062103271,6.5006184577941895,2.957273483276367,1.4044766426086426,0.35402393341064453,0.024724483489990234
7390,0.8146021328958163,0,493,1000,18,6,2347.2692307692305,1,0,1,0,1,12.1531400680542,6.501230239868164,2.9581992626190186,1.4045524597167969,0.354093074798584,0.02472710609436035
7391,0.8146021328958163,0,493,1000,25,9,2506.789473684211,0,0,0,0,0,12.153971195220947,6.501944065093994,2.958200216293335,1.4045674800872803,0.354093074798584,0.02472972869873047
7392,0.8146021328958163,0,493,1000,14,8,4484.59375,0,0,0,0,0,12.15470004081726,6.502578973770142,2.9582011699676514,1.4045825004577637,0.354093074798584,0.024732589721679688
7393,0.8146021328958163,0,493,1000,12,5,4628.190476190476,0,0,0,0,0,12.155488967895508,6.5031960010528564,2.9582021236419678,1.4045906066894531,0.3541891574859619,0.024735689163208008
7394,0.8146021328958163,0,493,1000,13,5,4085.85,0,0,0,0,0,12.156183958053589,6.503816843032837,2.958203077316284,1.4045987129211426,0.3541891574859619,0.024738788604736328
7395,0.8146021328958163,0,492,1000,20,14,1088.4444444444443,1,0,0,0,0,12.157096147537231,6.5044708251953125,2.9582040309906006,1.4046406745910645,0.35428524017333984,0.024740934371948242
7396,0.8146021328958163,0,492,1000,26,12,2338.538461538462,0,0,0,0,0,12.157979011535645,6.505136966705322,2.958204984664917,1.4046626091003418,0.3543670177459717,0.02474379539489746
7397,0.8146021328958163,0,492,1000,18,8,4775.846153846154,1,0,1,0,0,12.159696102142334,6.505765914916992,2.959102153778076,1.4046976566314697,0.35443806648254395,0.024745702743530273
7398,0.8146021328958163,0,492,1000,23,11,3118.424242424242,0,0,0,0,0,12.160454988479614,6.506407022476196,2.9591033458709717,1.4047155380249023,0.35443806648254395,0.024748802185058594
7399,0.8146021328958163,0,492,1000,20,11,3548.25,0,0,0,0,0,12.161182165145874,6.507021188735962,2.959104299545288,1.4047355651855469,0.35443806648254395,0.024751901626586914
7400,0.8146021328958163,0,492,1000,16,9,440.0,0,0,0,0,0,12.162032127380371,6.507678031921387,2.9591052532196045,1.404740810394287,0.3545362949371338,0.024756908416748047
7401,0.8146021328958163,0,493,1000,27,19,1463.8928571428569,0,1,1,0,1,12.164428949356079,6.50833797454834,2.9600448608398438,1.4052679538726807,0.3546602725982666,0.024760007858276367
7402,0.8146021328958163,0,493,1000,24,9,3032.857142857143,0,0,0,0,0,12.165195941925049,6.508994102478027,2.96004581451416,1.4052848815917969,0.3546602725982666,0.024763107299804688
7403,0.8146021328958163,0,493,1000,18,7,983.666666666667,0,0,0,0,0,12.165920972824097,6.5096399784088135,2.9600467681884766,1.405287504196167,0.3546602725982666,0.024766206741333008
7404,0.8146021328958163,0,493,1000,19,10,1855.166666666667,0,0,0,0,0,12.166660070419312,6.510272026062012,2.960047960281372,1.4053065776824951,0.3546602725982666,0.024769306182861328
7405,0.8146021328958163,0,492,1000,17,10,1849.2666666666664,0,0,1,0,2,12.1687490940094,6.510894060134888,2.9610118865966797,1.4056434631347656,0.3547332286834717,0.02477240562438965
7406,0.8146021328958163,0,492,1000,14,7,2178.814814814815,0,0,0,0,0,12.169437170028687,6.5114970207214355,2.961012840270996,1.4056525230407715,0.3547332286834717,0.024775266647338867
7407,0.8146021328958163,0,492,1000,19,9,3322.8125,0,0,0,0,0,12.170244932174683,6.512128114700317,2.9610137939453125,1.4056682586669922,0.35480403900146484,0.024778366088867188
7408,0.8146021328958163,0,491,1000,16,9,2368.3783783783783,0,0,1,0,2,12.172286033630371,6.512757062911987,2.9619579315185547,1.4059522151947021,0.35489845275878906,0.024781465530395508
7409,0.8146021328958163,0,491,1000,22,11,2024.4193548387093,1,1,1,0,1,12.174386024475098,6.51344895362854,2.9628968238830566,1.4062080383300781,0.35500621795654297,0.024784326553344727
7410,0.8146021328958163,0,491,1000,27,13,3121.7777777777774,0,0,0,0,0,12.175146102905273,6.514074802398682,2.962897777557373,1.4062292575836182,0.35500621795654297,0.024787425994873047
7411,0.8146021328958163,0,491,1000,24,10,2917.633333333333,0,0,0,0,0,12.175927877426147,6.5147459506988525,2.9628987312316895,1.4062461853027344,0.35500621795654297,0.024790287017822266
7412,0.8146021328958163,0,491,1000,19,6,1019.666666666667,0,0,0,0,0,12.176693201065063,6.515368700027466,2.962899684906006,1.4062492847442627,0.3550691604614258,0.024793386459350586
7413,0.8146021328958163,0,491,1000,26,13,1727.8235294117649,0,0,0,0,0,12.177442073822021,6.515989780426025,2.962899684906006,1.4062681198120117,0.3550691604614258,0.024796485900878906
7414,0.8146021328958163,0,491,1000,21,12,2007.3125,0,0,0,0,0,12.178200006484985,6.5166335105896,2.962899684906006,1.4062840938568115,0.3550691604614258,0.024799346923828125
7415,0.8146021328958163,0,491,1000,15,6,2645.727272727273,0,0,0,0,0,12.178995132446289,6.517259359359741,2.9629006385803223,1.4062941074371338,0.35515618324279785,0.024802446365356445
7416,0.8146021328958163,0,491,1000,19,10,2121.16,0,0,0,0,0,12.179752111434937,6.517913341522217,2.9629006385803223,1.4063100814819336,0.35515618324279785,0.024805307388305664
7417,0.8146021328958163,0,492,1000,26,11,3355.8571428571427,0,1,1,0,1,12.182177066802979,6.518549203872681,2.963942766189575,1.4068489074707031,0.355255126953125,0.024808168411254883
7418,0.8146021328958163,0,492,1000,18,13,1062.227272727273,0,0,0,0,0,12.182959079742432,6.519198179244995,2.9639439582824707,1.4068708419799805,0.355255126953125,0.02481222152709961
7419,0.8146021328958163,0,492,1000,20,7,3249.9411764705883,0,0,0,0,0,12.18370008468628,6.519848108291626,2.9639439582824707,1.4068818092346191,0.355255126953125,0.02481532096862793
7420,0.8146021328958163,0,492,1000,15,4,2806.1612903225805,0,0,0,0,0,12.184393167495728,6.520474195480347,2.963944911956787,1.406888723373413,0.355255126953125,0.02481818199157715
7421,0.8146021328958163,0,492,1000,15,8,2203.5357142857147,0,0,0,0,0,12.185111045837402,6.521100997924805,2.9639458656311035,1.4069035053253174,0.355255126953125,0.024821043014526367
7422,0.8146021328958163,0,492,1000,22,10,3156.8,0,0,0,0,0,12.185830116271973,6.521714925765991,2.963947057723999,1.40692138671875,0.355255126953125,0.024824142456054688
7423,0.8146021328958163,0,492,1000,20,10,2102.727272727273,0,0,0,0,0,12.18658709526062,6.52236795425415,2.9639480113983154,1.4069366455078125,0.355255126953125,0.024827241897583008
7424,0.8146021328958163,0,492,1000,19,9,2436.740740740741,0,0,0,0,0,12.187303066253662,6.522985935211182,2.9639480113983154,1.4069526195526123,0.355255126953125,0.024830341339111328
7425,0.8146021328958163,0,491,1000,27,9,2773.0,1,1,1,0,2,12.18942928314209,6.523654222488403,2.964940071105957,1.40720534324646,0.3553731441497803,0.02483344078063965
7426,0.8146021328958163,0,491,1000,20,10,3109.78125,0,0,0,0,0,12.190181016921997,6.524295330047607,2.9649412631988525,1.4072232246398926,0.3553731441497803,0.02483654022216797
7427,0.8146021328958163,0,491,1000,19,10,1621.3076923076924,0,0,0,0,0,12.190916061401367,6.524929523468018,2.9649412631988525,1.4072372913360596,0.3553731441497803,0.02483963966369629
7428,0.8146021328958163,0,491,1000,16,5,1965.166666666667,0,0,1,0,2,12.193201065063477,6.525573492050171,2.965945243835449,1.4076905250549316,0.3554811477661133,0.024844884872436523
7429,0.8146021328958163,0,491,1000,17,8,2998.083333333333,0,0,0,0,0,12.193964958190918,6.526235580444336,2.9659461975097656,1.4077045917510986,0.3554811477661133,0.024847984313964844
7430,0.8146021328958163,0,491,1000,18,12,3325.0,0,0,0,0,0,12.19470500946045,6.526859521865845,2.965947151184082,1.4077236652374268,0.3554811477661133,0.024851083755493164
7431,0.8146021328958163,0,491,1000,21,8,744.083333333333,0,0,0,0,0,12.195497035980225,6.52756667137146,2.9659478664398193,1.407726764678955,0.3554811477661133,0.024854183197021484
7432,0.8146021328958163,0,490,1000,18,11,1329.2799999999997,1,0,0,0,0,12.196367979049683,6.528204679489136,2.965949058532715,1.4077599048614502,0.355579137802124,0.024855852127075195
7433,0.8146021328958163,0,490,1000,21,12,3422.21875,0,0,0,0,0,12.197144985198975,6.52885890007019,2.9659500122070312,1.4077820777893066,0.355579137802124,0.024858951568603516
7434,0.8146021328958163,0,490,1000,20,7,4675.375,0,0,0,0,0,12.197870016098022,6.52949595451355,2.9659509658813477,1.4077939987182617,0.355579137802124,0.024862051010131836
7435,0.8146021328958163,0,489,1000,18,11,2005.95652173913,0,0,1,0,2,12.200057029724121,6.530099868774414,2.9670279026031494,1.4081008434295654,0.35567712783813477,0.02486419677734375
7436,0.8146021328958163,0,489,1000,19,7,2985.4705882352937,0,0,0,0,0,12.200775146484375,6.530725002288818,2.967028856277466,1.4081130027770996,0.35567712783813477,0.02486729621887207
7437,0.8146021328958163,0,489,1000,17,10,1620.5,0,0,0,0,0,12.201653957366943,6.531398057937622,2.9670298099517822,1.4081261157989502,0.35577845573425293,0.02487039566040039
7438,0.8146021328958163,0,488,1000,22,14,3345.205882352941,1,1,1,0,2,12.203758955001831,6.532042980194092,2.967991828918457,1.4083850383758545,0.355898380279541,0.024872541427612305
7439,0.8146021328958163,0,488,1000,14,7,1046.6428571428569,0,1,1,0,2,12.206109046936035,6.532809019088745,2.968946933746338,1.4088268280029297,0.3560025691986084,0.024875640869140625
7440,0.8146021328958163,0,488,1000,21,9,3378.269230769231,0,0,0,0,0,12.206937074661255,6.533427000045776,2.9689478874206543,1.408846139907837,0.3560965061187744,0.024878740310668945
7441,0.8146021328958163,0,488,1000,15,7,664.1428571428569,0,0,0,0,0,12.207622051239014,6.534032106399536,2.96894907951355,1.4088501930236816,0.3560965061187744,0.024881839752197266
7442,0.8146021328958163,0,488,1000,22,10,3475.3939393939395,0,0,0,0,0,12.20843505859375,6.534736156463623,2.96894907951355,1.4088683128356934,0.3560965061187744,0.024884939193725586
7443,0.8146021328958163,0,487,1000,17,5,4460.764705882353,0,0,1,0,2,12.21076488494873,6.535529375076294,2.9699079990386963,1.409278154373169,0.35619044303894043,0.024887800216674805
7444,0.8146021328958163,0,488,1000,25,11,1435.7222222222226,0,1,1,0,1,12.212975025177002,6.53614616394043,2.9708428382873535,1.4097232818603516,0.3562943935394287,0.024892091751098633
7445,0.8146021328958163,0,488,1000,17,9,2620.434782608696,0,0,0,0,0,12.213703155517578,6.536774158477783,2.9708428382873535,1.4097373485565186,0.3562943935394287,0.024895191192626953
7446,0.8146021328958163,0,488,1000,17,7,4067.2631578947367,0,0,0,0,0,12.214452266693115,6.537430286407471,2.97084379196167,1.4097495079040527,0.3562943935394287,0.024897336959838867
7447,0.8146021328958163,0,488,1000,27,16,1911.086956521739,1,1,1,0,1,12.21672010421753,6.538222551345825,2.9717836380004883,1.4100031852722168,0.3564293384552002,0.024899959564208984
7448,0.8146021328958163,0,488,1000,15,6,2108.45,0,0,0,0,0,12.217427015304565,6.538846731185913,2.9717845916748047,1.410015344619751,0.3564293384552002,0.024903059005737305
7449,0.8146021328958163,0,488,1000,14,6,2028.8235294117649,0,0,0,0,0,12.218115091323853,6.539458751678467,2.9717857837677,1.410022258758545,0.3564293384552002,0.024905920028686523
7450,0.8146021328958163,0,488,1000,28,13,2432.7380952380954,0,0,0,0,0,12.2188720703125,6.540088415145874,2.9717869758605957,1.4100422859191895,0.3564293384552002,0.024907827377319336
7451,0.8146021328958163,0,488,1000,21,8,3886.6875,0,0,0,0,0,12.21957802772522,6.540700197219849,2.9717869758605957,1.4100563526153564,0.3564293384552002,0.024910926818847656
7452,0.8146021328958163,0,488,1000,26,14,628.375,0,0,0,0,0,12.220355033874512,6.541361093521118,2.9717869758605957,1.4100620746612549,0.3564293384552002,0.02491307258605957
7453,0.8146021328958163,0,488,1000,22,13,2168.1578947368425,0,1,1,0,1,12.222500085830688,6.541970729827881,2.9727261066436768,1.4104371070861816,0.3565373420715332,0.02491617202758789
7454,0.8146021328958163,0,488,1000,21,13,1811.6999999999998,0,0,1,0,1,12.22465205192566,6.542612791061401,2.9736487865448,1.4108030796051025,0.3566422462463379,0.02491927146911621
7455,0.8146021328958163,0,488,1000,18,8,1456.227272727273,0,0,0,0,0,12.225483894348145,6.543232440948486,2.973649740219116,1.4108161926269531,0.3567531108856201,0.02492213249206543
7456,0.8146021328958163,0,488,1000,22,9,2267.366666666667,0,0,1,0,0,12.227550029754639,6.543873310089111,2.97456693649292,1.4111402034759521,0.3568422794342041,0.02492499351501465
7457,0.8146021328958163,0,488,1000,11,6,2191.521739130435,0,0,0,0,0,12.228330135345459,6.544510364532471,2.97456693649292,1.411149263381958,0.3569061756134033,0.024927854537963867
7458,0.8146021328958163,0,487,1000,17,9,3398.7083333333335,1,0,1,0,1,12.230232000350952,6.545178413391113,2.9755280017852783,1.4112374782562256,0.35698795318603516,0.024930953979492188
7459,0.8146021328958163,0,487,1000,17,7,1075.5,0,0,0,0,0,12.231096982955933,6.545841455459595,2.9755301475524902,1.4112474918365479,0.35709404945373535,0.024935007095336914
7460,0.8146021328958163,0,487,1000,26,15,1892.65625,1,0,1,0,0,12.233113050460815,6.546501874923706,2.976449966430664,1.411454439163208,0.35718488693237305,0.02493906021118164
7461,0.8146021328958163,0,487,1000,17,7,1192.909090909091,0,0,0,0,0,12.233926057815552,6.5472190380096436,2.9764509201049805,1.4114644527435303,0.35718488693237305,0.02494215965270996
7462,0.8146021328958163,0,488,1000,34,14,2934.607142857143,0,1,0,0,1,12.236530065536499,6.547950267791748,2.9774692058563232,1.4120476245880127,0.3573169708251953,0.02494525909423828
7463,0.8146021328958163,0,488,1000,16,7,2612.5294117647063,0,0,0,0,0,12.237231969833374,6.548559188842773,2.9774701595306396,1.4120585918426514,0.3573169708251953,0.0249481201171875
