Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Action Set Size,Average Iteration Age of Action Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,Total Global Time,Total Matching Time,Total Deletion Time,Total Subsumption Time,Total GA Time,Total Evaluation Time
144,0.62,0,139,147,6,3,70.33333333333333,0,1,1,0,0,0.02652907371520996,0.01736140251159668,8.034706115722656e-05,0.0015079975128173828,0.0018742084503173828,0.0005125999450683594
145,0.62,0,139,147,7,3,112.33333333333334,0,0,0,0,0,0.02673935890197754,0.01752638816833496,8.034706115722656e-05,0.0015079975128173828,0.0018742084503173828,0.0005156993865966797
146,0.64,0,139,147,6,2,73.0,0,0,0,0,0,0.026948213577270508,0.017696380615234375,8.034706115722656e-05,0.0015079975128173828,0.0018742084503173828,0.0005185604095458984
147,0.64,0,140,148,5,3,25.66666666666667,0,0,0,1,0,0.027180194854736328,0.017887353897094727,8.130073547363281e-05,0.0015079975128173828,0.0018742084503173828,0.000522613525390625
148,0.64,0,141,150,8,2,43.0,0,0,1,0,0,0.027561187744140625,0.0180661678314209,8.225440979003906e-05,0.0016129016876220703,0.0019292831420898438,0.0005266666412353516
149,0.64,0,141,150,9,7,92.85714285714286,0,0,0,0,0,0.027807235717773438,0.018249034881591797,8.320808410644531e-05,0.0016129016876220703,0.0019292831420898438,0.0005292892456054688
150,0.64,0,141,150,6,4,75.25,0,0,0,0,0,0.02801823616027832,0.018411636352539062,8.440017700195312e-05,0.0016129016876220703,0.0019292831420898438,0.0005323886871337891
151,0.64,0,142,152,10,4,85.66666666666667,0,0,1,0,0,0.02839517593383789,0.01858067512512207,8.535385131835938e-05,0.001711130142211914,0.0019850730895996094,0.0005362033843994141
152,0.64,0,142,152,7,4,67.0,0,0,0,0,0,0.02861809730529785,0.01875448226928711,8.535385131835938e-05,0.001711130142211914,0.0019850730895996094,0.0005402565002441406
153,0.64,0,142,152,11,4,89.5,0,0,0,0,0,0.028849124908447266,0.01893758773803711,8.535385131835938e-05,0.001711130142211914,0.0019850730895996094,0.0005443096160888672
154,0.64,0,142,152,7,3,86.2,0,0,0,0,0,0.029069185256958008,0.01911473274230957,8.535385131835938e-05,0.001711130142211914,0.0019850730895996094,0.0005481243133544922
155,0.64,0,144,154,7,4,90.5,0,1,0,0,0,0.02946925163269043,0.019290924072265625,8.630752563476562e-05,0.0018129348754882812,0.0020558834075927734,0.0005521774291992188
156,0.64,0,144,154,7,2,45.5,0,0,0,0,0,0.02968430519104004,0.019466161727905273,8.726119995117188e-05,0.0018129348754882812,0.0020558834075927734,0.0005559921264648438
157,0.64,0,144,154,13,8,67.625,0,0,0,0,0,0.02992415428161621,0.0196382999420166,8.726119995117188e-05,0.0018129348754882812,0.0020558834075927734,0.0005600452423095703
158,0.64,0,144,154,5,3,48.66666666666667,0,0,0,0,0,0.03014516830444336,0.019817590713500977,8.845329284667969e-05,0.0018129348754882812,0.0020558834075927734,0.0005640983581542969
159,0.64,0,144,156,9,4,122.0,0,0,1,0,0,0.030462265014648438,0.01999640464782715,8.96453857421875e-05,0.0018248558044433594,0.002129793167114258,0.0005681514739990234
160,0.64,0,146,159,4,2,29.0,0,0,1,1,0,0.030864238739013672,0.02018117904663086,8.96453857421875e-05,0.0019440650939941406,0.0021848678588867188,0.0005741119384765625
161,0.66,0,146,159,5,3,106.33333333333334,0,0,0,0,0,0.03108501434326172,0.020359039306640625,9.059906005859375e-05,0.0019440650939941406,0.0021848678588867188,0.0005772113800048828
162,0.66,0,146,159,6,5,86.66666666666667,0,0,0,0,0,0.03136420249938965,0.020529985427856445,9.059906005859375e-05,0.0019440650939941406,0.0022389888763427734,0.0005803108215332031
163,0.66,0,146,159,6,2,100.5,0,0,0,0,0,0.0315861701965332,0.020713090896606445,9.059906005859375e-05,0.0019440650939941406,0.0022389888763427734,0.0005843639373779297
164,0.64,0,146,159,8,4,41.0,0,0,0,0,0,0.031820058822631836,0.020899057388305664,9.179115295410156e-05,0.0019440650939941406,0.0022389888763427734,0.00058746337890625
165,0.66,0,147,160,5,1,143.0,0,0,0,1,0,0.0320429801940918,0.021090030670166016,9.274482727050781e-05,0.0019440650939941406,0.0022389888763427734,0.0005915164947509766
166,0.64,0,147,160,9,4,31.80000000000001,0,0,0,0,0,0.03228020668029785,0.021279096603393555,9.369850158691406e-05,0.0019440650939941406,0.0022389888763427734,0.0005958080291748047
167,0.64,0,148,162,9,6,66.85714285714286,0,0,1,0,0,0.0326693058013916,0.02145099639892578,9.465217590332031e-05,0.002040863037109375,0.002299070358276367,0.000598907470703125
168,0.66,0,148,162,7,2,92.0,0,0,0,0,0,0.03289532661437988,0.021636009216308594,9.584426879882812e-05,0.002040863037109375,0.002299070358276367,0.00060272216796875
169,0.66,0,150,164,8,4,64.75,0,1,1,0,0,0.033338069915771484,0.021820783615112305,9.655952453613281e-05,0.002154827117919922,0.0023908615112304688,0.0006058216094970703
170,0.66,0,150,164,8,3,43.0,0,0,0,0,0,0.03356432914733887,0.021998882293701172,9.655952453613281e-05,0.002154827117919922,0.0023908615112304688,0.0006089210510253906
171,0.66,0,150,164,13,7,80.25,0,0,0,0,0,0.03381228446960449,0.022180795669555664,9.655952453613281e-05,0.002154827117919922,0.0023908615112304688,0.0006148815155029297
172,0.66,0,150,164,8,2,50.0,0,0,0,0,0,0.03403639793395996,0.02236485481262207,9.655952453613281e-05,0.002154827117919922,0.0023908615112304688,0.0006189346313476562
173,0.66,0,151,165,4,3,41.0,0,0,0,1,0,0.03426027297973633,0.022546768188476562,9.655952453613281e-05,0.002154827117919922,0.0023908615112304688,0.0006220340728759766
174,0.66,0,152,166,7,6,80.625,0,0,0,1,0,0.034501075744628906,0.022734642028808594,9.775161743164062e-05,0.002154827117919922,0.0023908615112304688,0.0006258487701416016
175,0.66,0,154,168,11,5,83.0,0,0,1,0,0,0.03496813774108887,0.02292346954345703,9.775161743164062e-05,0.0022859573364257812,0.002480745315551758,0.0006289482116699219
176,0.66,0,154,168,10,4,67.6,0,0,0,0,0,0.035215139389038086,0.023119688034057617,9.775161743164062e-05,0.0022859573364257812,0.002480745315551758,0.0006330013275146484
177,0.66,0,154,168,5,3,77.75,0,0,0,0,0,0.035439252853393555,0.02330183982849121,9.870529174804688e-05,0.0022859573364257812,0.002480745315551758,0.0006372928619384766
178,0.66,0,154,168,11,6,63.83333333333333,0,0,0,0,0,0.03567814826965332,0.023482084274291992,9.870529174804688e-05,0.0022859573364257812,0.002480745315551758,0.0006413459777832031
179,0.64,0,155,169,6,5,85.33333333333333,0,0,0,1,0,0.035912275314331055,0.0236661434173584,9.870529174804688e-05,0.0022859573364257812,0.002480745315551758,0.0006442070007324219
180,0.64,0,156,171,9,4,69.75,0,0,1,0,0,0.03633928298950195,0.02385115623474121,9.870529174804688e-05,0.002413034439086914,0.0025436878204345703,0.0006470680236816406
181,0.62,0,156,171,6,2,109.5,0,0,0,0,0,0.03656601905822754,0.024036169052124023,9.870529174804688e-05,0.002413034439086914,0.0025436878204345703,0.0006508827209472656
182,0.62,0,156,171,5,3,66.25,0,0,0,0,0,0.036878108978271484,0.02422809600830078,9.989738464355469e-05,0.002413034439086914,0.0026175975799560547,0.0006537437438964844
183,0.62,0,156,171,9,3,87.25,0,0,0,0,0,0.03740739822387695,0.02454543113708496,0.00010085105895996094,0.002413034439086914,0.0027036666870117188,0.0006577968597412109
184,0.62,0,156,171,10,6,69.42857142857143,0,0,0,0,0,0.037714242935180664,0.02479243278503418,0.00010085105895996094,0.002413034439086914,0.0027036666870117188,0.0006618499755859375
185,0.62,0,158,173,13,5,94.0,0,1,1,0,0,0.03818225860595703,0.02499246597290039,0.00010085105895996094,0.0025281906127929688,0.0027968883514404297,0.0006656646728515625
186,0.62,0,159,175,11,5,122.5,0,0,1,0,0,0.03862500190734863,0.025195598602294922,0.00010085105895996094,0.0026330947875976562,0.0028700828552246094,0.0006687641143798828
187,0.6,0,159,175,11,5,90.66666666666667,0,0,0,0,0,0.03888726234436035,0.025400400161743164,0.00010085105895996094,0.0026330947875976562,0.0028700828552246094,0.0006730556488037109
188,0.6,0,159,175,9,4,86.5,0,0,0,0,0,0.03913116455078125,0.025592327117919922,0.00010204315185546875,0.0026330947875976562,0.0028700828552246094,0.0006780624389648438
189,0.58,0,159,175,7,6,107.875,0,0,0,0,0,0.03937506675720215,0.02578139305114746,0.00010323524475097656,0.0026330947875976562,0.0028700828552246094,0.0006821155548095703
190,0.6,0,160,176,5,3,46.0,0,0,0,1,0,0.03961920738220215,0.025983572006225586,0.00010323524475097656,0.0026330947875976562,0.0028700828552246094,0.0006864070892333984
191,0.6,0,160,176,11,4,105.75,0,0,0,0,0,0.0398712158203125,0.02618551254272461,0.00010418891906738281,0.0026330947875976562,0.0028700828552246094,0.000690460205078125
192,0.62,0,160,176,12,5,93.5,0,0,0,0,0,0.04011416435241699,0.026374340057373047,0.00010418891906738281,0.0026330947875976562,0.0028700828552246094,0.0006933212280273438
193,0.62,0,161,178,6,3,91.5,0,0,1,0,0,0.0404973030090332,0.02656102180480957,0.00010514259338378906,0.002723217010498047,0.0029299259185791016,0.0006959438323974609
194,0.6,0,161,178,7,3,109.33333333333333,0,0,0,0,0,0.04074525833129883,0.026762962341308594,0.00010633468627929688,0.002723217010498047,0.0029299259185791016,0.0006997585296630859
195,0.6,0,162,180,6,3,52.75,0,0,1,0,0,0.041143178939819336,0.026950836181640625,0.00010728836059570312,0.0028350353240966797,0.0029790401458740234,0.0007026195526123047
196,0.58,0,162,180,11,6,85.28571428571429,0,0,0,0,0,0.041396379470825195,0.02714371681213379,0.00010728836059570312,0.0028350353240966797,0.0029790401458740234,0.0007066726684570312
197,0.58,0,163,181,9,6,63.85714285714286,0,0,1,0,0,0.04175829887390137,0.02733159065246582,0.00010824203491210938,0.0028960704803466797,0.003033161163330078,0.0007097721099853516
198,0.58,0,165,183,8,5,75.5,0,1,1,0,0,0.04221630096435547,0.027519702911376953,0.00010824203491210938,0.0030188560485839844,0.0031213760375976562,0.0007135868072509766
199,0.58,0,166,185,13,7,116.875,0,0,1,0,0,0.04266214370727539,0.027728557586669922,0.00010824203491210938,0.0031239986419677734,0.0031816959381103516,0.0007174015045166016
200,0.58,0,166,185,12,4,94.8,0,0,0,0,0,0.04291129112243652,0.027924537658691406,0.00010919570922851562,0.0031239986419677734,0.0031816959381103516,0.0007214546203613281
201,0.58,0,166,185,8,2,19.666666666666657,0,0,0,0,0,0.04314899444580078,0.028119564056396484,0.00010919570922851562,0.0031239986419677734,0.0031816959381103516,0.0007245540618896484
202,0.58,0,167,187,7,5,114.28571428571429,0,0,1,0,0,0.043592214584350586,0.02832770347595215,0.00010919570922851562,0.003228902816772461,0.003255605697631836,0.0007276535034179688
203,0.58,0,167,187,10,4,131.125,0,0,0,0,0,0.04383730888366699,0.02852177619934082,0.00011014938354492188,0.003228902816772461,0.003255605697631836,0.0007305145263671875
204,0.58,0,169,189,15,7,112.2,0,1,1,0,0,0.04432415962219238,0.028719663619995117,0.00011014938354492188,0.0033550262451171875,0.003348827362060547,0.0007333755493164062
205,0.58,0,171,191,11,5,141.4,0,1,0,0,0,0.0447993278503418,0.028931617736816406,0.00011110305786132812,0.0034799575805664062,0.0034236907958984375,0.0007374286651611328
206,0.58,0,173,193,13,6,100.0,0,1,1,0,0,0.04530811309814453,0.029138565063476562,0.00011229515075683594,0.0036230087280273438,0.0035157203674316406,0.0007414817810058594
207,0.58,0,173,193,10,3,133.57142857142856,0,0,0,0,0,0.045615196228027344,0.029349327087402344,0.00011229515075683594,0.0036230087280273438,0.003561735153198242,0.0007455348968505859
208,0.56,0,173,193,10,5,78.5,0,0,0,0,0,0.045866966247558594,0.029546499252319336,0.00011229515075683594,0.0036230087280273438,0.003561735153198242,0.0007486343383789062
209,0.56,0,173,193,9,4,82.0,0,0,0,0,0,0.04613232612609863,0.029761314392089844,0.00011229515075683594,0.0036230087280273438,0.003561735153198242,0.0007517337799072266
210,0.54,0,173,193,13,8,133.5,0,0,0,0,0,0.046416282653808594,0.029980182647705078,0.00011301040649414062,0.0036230087280273438,0.003561735153198242,0.0007555484771728516
211,0.54,0,173,193,14,7,69.875,0,0,0,0,0,0.0466921329498291,0.03019118309020996,0.00011301040649414062,0.0036230087280273438,0.003561735153198242,0.0007586479187011719
212,0.54,0,173,193,10,7,62.625,0,0,0,0,0,0.04695010185241699,0.030387401580810547,0.00011396408081054688,0.0036230087280273438,0.003561735153198242,0.0007617473602294922
213,0.54,0,173,193,15,5,91.33333333333333,0,0,0,0,0,0.04721713066101074,0.030599355697631836,0.00011491775512695312,0.0036230087280273438,0.003561735153198242,0.0007660388946533203
214,0.54,0,175,195,17,10,132.58333333333331,0,1,0,0,0,0.047883033752441406,0.030872106552124023,0.00011491775512695312,0.0037779808044433594,0.0036749839782714844,0.0007686614990234375
215,0.54,0,176,197,12,7,134.625,0,0,1,0,0,0.04834318161010742,0.03109002113342285,0.00011491775512695312,0.0038907527923583984,0.003734111785888672,0.0007727146148681641
216,0.54,0,176,197,14,9,119.77777777777777,0,0,0,0,0,0.04864096641540527,0.031311988830566406,0.00011491775512695312,0.0038907527923583984,0.003734111785888672,0.0007789134979248047
217,0.56,0,176,197,11,6,119.16666666666667,0,0,0,0,0,0.048914194107055664,0.031526803970336914,0.00011491775512695312,0.0038907527923583984,0.003734111785888672,0.000782012939453125
218,0.56,0,176,197,8,2,78.66666666666666,0,0,0,0,0,0.04915809631347656,0.03173089027404785,0.00011587142944335938,0.0038907527923583984,0.003734111785888672,0.0007848739624023438
219,0.56,0,176,197,14,8,126.25,0,0,0,0,0,0.049448251724243164,0.031952857971191406,0.00011682510375976562,0.0038907527923583984,0.003734111785888672,0.0007889270782470703
220,0.56,0,177,199,13,8,122.6,0,0,1,0,0,0.04992103576660156,0.03217482566833496,0.00011777877807617188,0.004006862640380859,0.0037970542907714844,0.0007927417755126953
221,0.54,0,177,199,11,5,143.0,0,0,0,0,0,0.05019021034240723,0.032387733459472656,0.00011873245239257812,0.004006862640380859,0.0037970542907714844,0.0007970333099365234
222,0.54,0,179,201,7,3,152.75,0,1,1,0,0,0.05069327354431152,0.032605886459350586,0.00011944770812988281,0.0041501522064208984,0.0038900375366210938,0.0008001327514648438
223,0.54,0,180,203,8,4,134.16666666666669,0,0,1,0,0,0.05110907554626465,0.03282499313354492,0.0001201629638671875,0.004237174987792969,0.003945112228393555,0.0008039474487304688
224,0.54,0,182,205,13,7,105.28571428571429,0,1,0,0,0,0.05162811279296875,0.03304004669189453,0.00012111663818359375,0.004380464553833008,0.004035234451293945,0.0008080005645751953
225,0.54,0,182,205,10,5,115.66666666666667,0,0,0,0,0,0.05189228057861328,0.0332489013671875,0.00012111663818359375,0.004380464553833008,0.004035234451293945,0.0008120536804199219
226,0.52,0,182,205,9,6,147.0,0,0,0,0,0,0.0521540641784668,0.033453941345214844,0.00012111663818359375,0.004380464553833008,0.004035234451293945,0.0008161067962646484
227,0.52,0,182,205,18,12,100.75,0,0,0,0,0,0.05254507064819336,0.03373384475708008,0.00012230873107910156,0.004380464553833008,0.004035234451293945,0.000820159912109375
228,0.52,0,182,205,9,2,105.0,0,0,0,0,0,0.052813053131103516,0.03396177291870117,0.00012230873107910156,0.004380464553833008,0.004035234451293945,0.0008242130279541016
229,0.52,0,182,205,12,8,94.66666666666666,0,0,0,0,0,0.053089141845703125,0.03417181968688965,0.0001232624053955078,0.004380464553833008,0.004035234451293945,0.0008270740509033203
230,0.52,0,182,205,13,8,90.44444444444446,0,0,0,0,0,0.05336809158325195,0.0343775749206543,0.0001232624053955078,0.004380464553833008,0.004035234451293945,0.0008301734924316406
231,0.52,0,182,205,27,11,125.46153846153847,0,0,0,0,0,0.053762197494506836,0.03461170196533203,0.00012445449829101562,0.004380464553833008,0.004103183746337891,0.0008342266082763672
232,0.52,0,183,207,20,9,120.27272727272727,0,0,1,0,0,0.054227352142333984,0.03484487533569336,0.00012445449829101562,0.00446629524230957,0.004167318344116211,0.0008373260498046875
233,0.52,0,183,207,12,6,99.33333333333334,0,0,0,0,0,0.05450916290283203,0.035066843032836914,0.00012445449829101562,0.00446629524230957,0.004167318344116211,0.0008401870727539062
234,0.52,0,185,209,9,6,91.875,0,1,1,0,0,0.055030107498168945,0.035294532775878906,0.00012540817260742188,0.0046083927154541016,0.004256486892700195,0.0008442401885986328
235,0.52,0,185,209,10,3,84.5,0,0,0,0,0,0.05534625053405762,0.035559654235839844,0.0001266002655029297,0.0046083927154541016,0.004256486892700195,0.0008482933044433594
236,0.52,0,186,211,12,7,116.0,0,0,1,0,0,0.0558161735534668,0.03577566146850586,0.0001266002655029297,0.004718303680419922,0.004320383071899414,0.0008652210235595703
237,0.52,0,186,211,8,5,179.42857142857144,0,0,0,0,0,0.05609011650085449,0.0359954833984375,0.0001266002655029297,0.004718303680419922,0.004320383071899414,0.0008690357208251953
238,0.5,0,186,211,16,7,100.22222222222223,0,0,0,0,0,0.056379079818725586,0.03621959686279297,0.00012755393981933594,0.004718303680419922,0.004320383071899414,0.0008718967437744141
239,0.5,0,188,213,13,8,111.875,0,1,1,0,0,0.0570070743560791,0.036475419998168945,0.00012874603271484375,0.004871368408203125,0.004423379898071289,0.0008749961853027344
240,0.5,0,188,213,14,8,111.0,0,0,0,0,0,0.057301998138427734,0.036698341369628906,0.00012874603271484375,0.004871368408203125,0.004423379898071289,0.0008790493011474609
241,0.5,0,188,213,14,7,118.77777777777777,0,0,0,0,0,0.05759310722351074,0.036924123764038086,0.00012993812561035156,0.004871368408203125,0.004423379898071289,0.0008831024169921875
242,0.5,0,188,213,10,4,178.0,0,0,0,0,0,0.05794405937194824,0.0371403694152832,0.0001308917999267578,0.004871368408203125,0.004506349563598633,0.0008862018585205078
243,0.5,0,188,213,8,4,102.0,0,0,0,0,0,0.05821728706359863,0.037363529205322266,0.0001308917999267578,0.004871368408203125,0.004506349563598633,0.0008902549743652344
244,0.5,0,188,213,7,4,173.0,0,0,0,0,0,0.05848431587219238,0.037581443786621094,0.0001308917999267578,0.004871368408203125,0.004506349563598633,0.0008962154388427734
245,0.5,0,188,213,7,4,175.83333333333331,0,0,0,0,0,0.058741092681884766,0.03779244422912598,0.0001308917999267578,0.004871368408203125,0.004506349563598633,0.0009000301361083984
246,0.5,0,189,215,14,8,152.66666666666669,0,0,1,0,0,0.05927014350891113,0.03802347183227539,0.0001308917999267578,0.005034446716308594,0.004567146301269531,0.000904083251953125
247,0.5,0,191,217,15,7,114.0,0,1,0,0,0,0.059828996658325195,0.03827643394470215,0.0001308917999267578,0.0051844120025634766,0.004651069641113281,0.0009090900421142578
248,0.5,0,191,217,17,6,113.625,0,0,0,0,0,0.06020021438598633,0.038514137268066406,0.00013184547424316406,0.0051844120025634766,0.004715919494628906,0.0009131431579589844
249,0.5,0,192,219,9,2,169.2,0,0,1,0,0,0.060636281967163086,0.03873610496520996,0.00013303756713867188,0.005292177200317383,0.004777193069458008,0.0009169578552246094
250,0.5,0.5587380655873809,192,219,9,5,116.4,0,0,0,0,0,0.060971975326538086,0.03895926475524902,0.00013303756713867188,0.005292177200317383,0.004831075668334961,0.0009207725524902344
251,0.5,0.5587380655873809,192,219,10,5,116.0,0,0,0,0,0,0.06132197380065918,0.039176225662231445,0.00013399124145507812,0.005292177200317383,0.004831075668334961,0.001001119613647461
252,0.5,0.5587380655873809,194,221,8,4,162.16666666666669,0,1,1,0,0,0.061901092529296875,0.03939628601074219,0.00013399124145507812,0.005465269088745117,0.004966020584106445,0.0010051727294921875
253,0.5,0.5587380655873809,195,223,10,5,167.5,0,0,1,0,0,0.06237220764160156,0.03961658477783203,0.00013399124145507812,0.005595207214355469,0.0050280094146728516,0.0010094642639160156
254,0.5,0.5587380655873809,195,223,8,3,122.33333333333334,0,0,0,0,0,0.0626990795135498,0.03984355926513672,0.00013399124145507812,0.005595207214355469,0.005077838897705078,0.0010135173797607422
255,0.5,0.5587380655873809,195,223,11,7,125.5,0,0,0,0,0,0.06298422813415527,0.04006671905517578,0.00013494491577148438,0.005595207214355469,0.005077838897705078,0.0010166168212890625
256,0.5,0.5587380655873809,195,223,14,8,114.55555555555554,0,0,0,0,0,0.06329536437988281,0.04031085968017578,0.00013494491577148438,0.005595207214355469,0.005077838897705078,0.0010194778442382812
257,0.52,0.5587380655873809,195,223,13,6,128.71428571428572,0,0,0,0,0,0.0635981559753418,0.04055595397949219,0.00013494491577148438,0.005595207214355469,0.005077838897705078,0.0010232925415039062
258,0.52,0.5587380655873809,195,223,15,9,146.54545454545456,0,0,0,0,0,0.06390619277954102,0.04079294204711914,0.00013589859008789062,0.005595207214355469,0.005077838897705078,0.0010273456573486328
259,0.5,0.5587380655873809,195,223,18,6,136.57142857142856,0,0,0,0,0,0.06420612335205078,0.04102969169616699,0.00013685226440429688,0.005595207214355469,0.005077838897705078,0.0010304450988769531
260,0.5,0.5587380655873809,195,223,14,8,115.33333333333334,0,0,0,0,0,0.06451916694641113,0.0412747859954834,0.00013685226440429688,0.005595207214355469,0.005077838897705078,0.0010344982147216797
261,0.5,0.5587380655873809,195,223,10,4,103.6,0,0,0,0,0,0.06479525566101074,0.04150080680847168,0.0001380443572998047,0.005595207214355469,0.005077838897705078,0.0010383129119873047
